ts_code,trade_date,open,high,low,close,vol,amount
VNM,20180213,89.12,90.51,89.12,89.81,541650,48645586.5
VNM,20180221,91.86,94.32,90.04,94.32,649890,61297624.8
VNM,20180222,94.32,94.32,92.41,93.29,449840,41965573.6
VNM,20180223,94.22,94.46,92.37,93.76,481780,45171692.800000004
VNM,20180226,93.76,94.69,92.83,92.83,889620,82583424.6
VNM,20180227,93.76,93.76,91.9,92.83,457260,42447445.8
VNM,20180228,92.37,92.64,90.97,90.97,886780,80670376.6
VNM,20180301,90.97,92.37,90.97,90.97,732890,66671003.3
VNM,20180302,90.97,92.6,90.51,92.5,412780,38182150.0
VNM,20180305,92.74,95.15,92.13,93.94,712070,66891855.8
VNM,20180306,93.94,94.46,92.46,93.76,786240,73717862.4
VNM,20180307,93.34,97.47,93.34,95.66,1981110,189512982.6
VNM,20180308,96.08,97.15,96.08,97.01,592410,57469694.1
VNM,20180309,97.01,97.75,96.54,96.54,1021150,98581821.0
VNM,20180312,96.78,97.8,95.62,95.62,828230,79195352.60000001
VNM,20180313,95.62,97.94,95.62,97.47,1265790,123376551.3
VNM,20180314,97.47,99.33,97.1,98.86,1133180,112026174.8
VNM,20180315,98.86,98.86,97.38,97.56,623080,60787684.800000004
VNM,20180316,97.94,99.33,97.01,99.33,1730500,171890565.0
VNM,20180319,99.56,99.56,97.7,98.4,801280,78845952.0
VNM,20180320,98.4,98.4,97.01,97.01,684730,66425657.300000004
VNM,20180321,97.01,97.98,97.01,97.01,907550,88041425.5
VNM,20180322,98.35,98.35,97.01,97.01,478650,46433836.5
VNM,20180323,95.66,96.54,95.2,96.08,685220,65835937.6
VNM,20180326,96.08,97.7,95.89,96.78,643500,62277930.0
VNM,20180327,97.47,99.65,97.01,98.86,1660410,164148132.6
VNM,20180328,98.86,99.33,97.94,97.94,585030,57297838.199999996
VNM,20180329,97.94,98.08,96.08,96.08,758530,72879562.4
VNM,20180330,96.08,96.08,93.34,94.22,1529690,144127391.8
VNM,20180402,93.99,94.18,92.13,92.69,1768080,163883335.2
VNM,20180403,92.83,93.06,89.4,89.91,2017950,181433884.5
VNM,20180404,89.91,92.83,89.91,92.83,991130,92006597.89999999
VNM,20180405,92.83,92.83,90.88,91.58,452710,41459181.8
VNM,20180406,91.53,92.69,91.44,92.0,621180,57148560.0
VNM,20180409,92.37,92.46,91.44,91.81,699250,64198142.5
VNM,20180410,91.81,91.81,90.51,91.44,1093850,100021644.0
VNM,20180411,90.97,91.67,90.7,90.97,846970,77048860.9
VNM,20180412,91.2,91.34,90.7,91.11,751180,68440009.8
VNM,20180413,91.44,91.44,90.74,90.83,727110,66043401.3
VNM,20180416,90.83,90.83,88.19,88.19,653380,57621582.199999996
VNM,20180417,87.03,87.72,84.1,85.64,1217530,104269269.2
VNM,20180418,85.87,87.03,85.54,87.03,756500,65838195.0
VNM,20180419,87.03,87.4,86.52,87.03,845170,73555145.1
VNM,20180420,86.8,86.8,85.87,86.33,739700,63858301.0
VNM,20180423,85.87,86.28,84.48,84.66,636940,53923340.4
VNM,20180424,83.08,84.01,81.74,83.55,1469750,122797612.5
VNM,20180426,84.43,84.43,83.55,84.01,959520,80609275.2
VNM,20180427,84.66,87.72,84.48,85.87,997890,85688814.30000001
VNM,20180502,86.33,86.33,85.64,85.64,619230,53030857.2
VNM,20180503,86.8,86.8,85.4,85.87,878320,75421338.4
VNM,20180504,85.78,85.87,85.26,85.4,735730,62831342.00000001
VNM,20180507,85.87,88.42,85.64,88.19,771810,68065923.89999999
VNM,20180508,88.42,88.42,85.91,85.91,514230,44177499.3
VNM,20180509,85.87,86.33,85.4,85.87,555260,47680176.2
VNM,20180510,86.33,86.33,83.08,83.55,451010,37681885.5
VNM,20180511,83.55,84.01,82.16,82.62,1006620,83166944.4
VNM,20180514,83.08,83.55,81.69,82.62,575000,47506500.0
VNM,20180515,83.55,83.78,81.69,81.69,1240740,101356050.6
VNM,20180516,81.69,82.2,78.49,78.49,1644010,129038344.89999999
VNM,20180517,78.44,78.67,76.58,76.58,1028400,78754872.0
VNM,20180518,77.05,79.42,76.86,79.42,1153810,91635590.2
VNM,20180521,79.83,79.83,76.63,77.05,1042490,80323854.5
VNM,20180522,76.58,77.05,74.26,75.19,1185350,89126466.5
VNM,20180523,74.31,78.67,74.31,77.65,971280,75419892.0
VNM,20180524,78.44,78.63,77.42,77.98,807290,62952474.2
VNM,20180525,77.51,77.98,77.05,77.05,512860,39515863.0
VNM,20180528,76.58,76.82,75.19,76.58,464830,35596681.4
VNM,20180529,75.89,78.67,75.19,78.26,703120,55026171.2
VNM,20180530,77.98,78.02,76.63,76.82,491920,37789294.4
VNM,20180531,76.82,77.05,75.89,76.21,2231710,170078619.1
VNM,20180601,77.05,78.53,76.82,78.07,1051610,82099192.69999999
VNM,20180604,78.91,81.32,78.44,81.23,965230,78405632.9
VNM,20180605,81.69,83.98,80.99,82.63,879160,72644990.8
VNM,20180606,82.63,82.63,80.99,81.69,463720,37881286.8
VNM,20180607,82.07,83.05,82.02,82.77,401900,33265263.0
VNM,20180608,81.74,82.63,81.74,82.63,505520,41771117.599999994
VNM,20180611,82.63,84.96,82.39,84.07,721050,60618673.49999999
VNM,20180612,83.56,84.49,83.09,84.49,873690,73818068.1
VNM,20180613,84.49,84.49,83.75,84.49,472470,39918990.3
VNM,20180614,84.07,84.49,83.42,84.03,767750,64514032.5
VNM,20180615,83.37,84.26,83.09,84.03,1114730,93670761.9
VNM,20180618,83.14,83.93,80.62,80.62,356320,28726518.400000002
VNM,20180619,80.29,80.29,77.07,77.63,1076550,83572576.5
VNM,20180620,77.49,79.27,77.4,78.8,569890,44907332.0
VNM,20180621,78.8,79.59,78.42,79.36,381390,30267110.4
VNM,20180622,78.66,83.33,78.66,83.09,1123650,93364078.5
VNM,20180625,84.96,84.96,83.33,83.65,637320,53311818.0
VNM,20180626,82.39,83.09,81.23,82.11,250240,20547206.4
VNM,20180627,81.51,82.11,81.51,81.69,320100,26148969.0
VNM,20180628,81.23,81.51,78.89,79.36,748160,59373977.6
VNM,20180629,79.36,80.53,79.36,79.36,1164710,92431385.6
VNM,20180702,79.36,79.83,78.89,79.83,974640,77805511.2
VNM,20180703,79.36,79.41,78.89,79.36,1055480,83762892.8
VNM,20180704,79.36,79.36,77.96,77.96,856350,66761045.99999999
VNM,20180705,77.96,78.42,76.56,77.03,880690,67839550.7
VNM,20180706,76.56,79.36,76.56,77.49,449020,34794559.8
VNM,20180709,78.85,79.13,77.86,77.96,320530,24988518.799999997
VNM,20180710,77.96,78.85,77.96,77.96,701800,54712327.99999999
VNM,20180711,77.96,78.66,77.49,77.96,729620,56881175.199999996
VNM,20180712,77.96,78.8,77.96,78.56,158530,12454116.8
VNM,20180713,78.56,78.8,77.4,77.63,384360,29837866.799999997
VNM,20180716,78.05,78.56,77.4,78.42,557460,43716013.2
VNM,20180717,77.72,78.42,77.68,78.38,588420,46120359.599999994
VNM,20180718,78.42,78.89,78.19,78.89,503880,39751093.2
VNM,20180719,80.76,80.76,78.89,79.59,970590,77249258.10000001
VNM,20180720,79.73,79.73,78.99,79.13,620700,49115991.0
VNM,20180723,78.89,80.2,78.52,79.36,685300,54385408.0
VNM,20180724,79.27,79.83,79.03,79.31,566120,44898977.2
VNM,20180725,79.36,79.55,79.31,79.31,427050,33869335.5
VNM,20180726,79.31,80.06,78.89,80.06,519640,41602378.4
VNM,20180727,79.83,80.06,78.71,78.8,290680,22905584.0
VNM,20180730,78.89,79.31,78.33,78.66,453180,35647138.8
VNM,20180731,78.42,78.89,77.96,78.52,634220,49798954.4
VNM,20180801,78.42,78.52,77.77,77.91,684770,53350430.699999996
VNM,20180802,77.63,77.91,75.48,77.03,1590510,122516985.3
VNM,20180803,76.89,76.89,75.3,75.44,1232510,92980554.39999999
VNM,20180806,75.62,75.62,74.46,74.64,1238870,92469256.8
VNM,20180807,74.69,74.69,71.42,71.42,2337260,166927109.20000002
VNM,20180808,70.96,73.06,70.96,72.59,1267410,92001291.9
VNM,20180809,73.76,74.6,72.82,73.29,770210,56448690.900000006
VNM,20180810,73.29,73.66,72.82,73.38,908450,66662060.99999999
VNM,20180813,73.29,73.29,72.54,72.87,1245500,90759585.0
VNM,20180814,74.22,74.64,73.66,73.8,995480,73466424.0
VNM,20180815,73.99,74.88,73.85,73.99,1081050,79986889.5
VNM,20180816,73.76,74.04,72.64,74.04,1038700,76905348.0
VNM,20180817,74.22,74.46,73.99,73.99,408930,30256730.7
VNM,20180820,74.22,75.58,74.04,74.74,1290170,96427305.8
VNM,20180821,75.02,76.09,74.83,76.09,664240,50542021.6
VNM,20180822,76.46,76.51,75.58,76.09,640010,48698360.9
VNM,20180823,76.09,76.23,75.86,76.23,410280,31275644.400000002
VNM,20180824,76.23,76.23,75.72,75.72,453010,34301917.2
VNM,20180827,76.09,76.09,74.69,74.83,1141160,85393002.8
VNM,20180828,74.74,74.78,74.22,74.36,1057220,78614879.2
VNM,20180829,74.46,74.5,73.24,73.57,1124120,82701508.39999999
VNM,20180830,73.57,73.62,72.59,73.06,899040,65683862.4
VNM,20180831,73.29,74.13,73.15,73.15,726110,53114946.50000001
VNM,20180904,73.66,73.66,73.1,73.15,690780,50530557.00000001
VNM,20180905,73.78,73.78,71.05,71.22,1250390,89052775.8
VNM,20180906,71.22,71.73,69.24,69.29,1234110,85511481.9
VNM,20180907,69.24,72.41,69.24,72.13,882130,63628036.9
VNM,20180910,72.36,72.87,72.24,72.41,603870,43726226.699999996
VNM,20180911,72.36,75.14,72.36,74.91,1533670,114887219.69999999
VNM,20180912,75.48,76.5,75.02,75.14,1342390,100867184.6
VNM,20180913,74.91,75.19,74.23,74.97,655170,49118094.9
VNM,20180914,74.97,76.04,74.97,75.48,969270,73160499.60000001
VNM,20180917,76.04,77.18,75.65,77.18,1148720,88658209.60000001
VNM,20180918,77.24,78.77,76.73,78.32,1310670,102651674.39999999
VNM,20180919,78.32,78.43,77.69,78.2,929630,72697066.0
VNM,20180920,77.86,77.92,77.18,77.18,771520,59545913.60000001
VNM,20180921,77.18,78.2,76.56,78.2,1840850,143954470.0
VNM,20180924,78.2,78.2,77.29,77.75,639720,49738230.0
VNM,20180925,77.75,77.8,77.29,77.69,480150,37302853.5
VNM,20180926,77.69,77.69,77.35,77.46,418120,32387575.199999996
VNM,20180927,77.75,79.45,77.63,78.6,980840,77094024.0
VNM,20180928,78.6,78.82,77.92,77.92,520020,40519958.4
VNM,20181001,77.63,77.75,77.18,77.35,514820,39821327.0
VNM,20181002,76.61,78.09,76.61,77.75,581340,45199185.0
VNM,20181003,77.75,77.8,77.46,77.69,701280,54482443.199999996
VNM,20181004,77.69,77.75,77.12,77.69,304620,23665927.8
VNM,20181005,77.18,77.24,76.61,76.73,519180,39836681.4
VNM,20181008,76.1,76.44,75.48,75.48,566750,42778290.0
VNM,20181009,75.02,75.48,74.23,74.28,660630,49071596.4
VNM,20181010,74.06,74.28,73.66,73.78,636650,46972037.0
VNM,20181011,69.8,73.21,69.8,72.07,1182360,85212685.19999999
VNM,20181012,72.07,73.04,70.71,72.92,957810,69843505.2
VNM,20181015,73.21,73.21,71.28,71.33,692180,49373199.4
VNM,20181016,71.5,71.73,71.05,71.5,988520,70679180.0
VNM,20181017,72.36,72.36,71.68,72.02,444290,31997765.799999997
VNM,20181018,72.02,72.07,71.45,71.5,349110,24961365.0
VNM,20181019,70.99,71.96,70.43,71.96,1087950,78288882.0
VNM,20181022,71.5,71.96,71.39,71.39,316450,22591365.5
VNM,20181023,71.33,71.33,69.06,70.09,1197220,83913149.8
VNM,20181024,70.09,70.09,69.18,69.58,742160,51639492.8
VNM,20181025,68.1,68.61,66.45,68.1,1154690,78634389.0
VNM,20181026,69.18,69.24,68.61,68.95,643020,44336229.0
VNM,20181029,68.95,68.95,67.36,68.1,488810,33287960.999999996
VNM,20181030,68.1,68.1,66.57,66.57,535070,35619609.9
VNM,20181031,66.57,66.96,64.98,65.89,1075800,70884462.0
VNM,20181101,66.4,66.4,63.28,64.86,1724930,111878959.8
VNM,20181102,64.86,67.42,64.86,67.25,1601100,107673975.0
VNM,20181105,66.45,67.02,65.2,66.11,841100,55605121.0
VNM,20181106,66.11,67.42,65.55,66.79,1599760,106847970.4
VNM,20181107,66.79,68.38,66.79,67.82,1339350,90834716.99999999
VNM,20181108,68.55,68.67,67.82,68.1,815890,55562108.99999999
VNM,20181109,66.96,67.65,66.34,66.4,728150,48349160.00000001
VNM,20181112,65.43,66.4,65.32,66.4,596940,39636816.0
VNM,20181113,65.38,66.28,65.15,65.83,483810,31849212.3
VNM,20181114,65.83,67.14,65.72,66.68,674260,44959656.800000004
VNM,20181115,66.68,66.96,65.26,66.4,556360,36942304.0
VNM,20181116,66.4,66.68,65.26,65.26,566540,36972400.400000006
VNM,20181119,65.83,66.0,65.2,65.49,739450,48426580.49999999
VNM,20181120,65.49,66.17,65.43,66.11,715090,47274599.9
VNM,20181121,65.83,67.65,65.66,67.65,1113540,75330981.0
VNM,20181122,67.65,68.27,67.65,68.16,933880,63653260.8
VNM,20181123,68.04,68.04,66.68,66.96,416930,27917632.799999997
VNM,20181126,67.08,70.03,66.96,69.86,1817580,126976138.8
VNM,20181127,70.65,72.36,69.92,71.79,1882720,135160468.8
VNM,20181128,71.5,73.21,71.5,72.64,1330740,96664953.6
VNM,20181129,72.92,72.92,71.68,71.68,970820,69588377.60000001
VNM,20181130,71.5,72.92,71.5,72.64,1417590,102973737.6
VNM,20181203,72.64,76.04,72.64,75.82,1282310,97224744.19999999
VNM,20181204,76.04,77.46,75.82,77.46,1001800,77599428.0
VNM,20181205,76.33,76.73,74.97,75.48,1107160,83568436.8
VNM,20181206,74.91,75.36,73.72,74.74,1089360,81418766.39999999
VNM,20181207,74.97,76.39,74.97,75.99,509830,38741981.699999996
VNM,20181210,75.99,77.46,75.76,76.61,1003810,76901884.1
VNM,20181211,76.5,76.9,75.76,76.5,443060,33894090.0
VNM,20181212,76.1,76.56,75.48,76.04,782440,59496737.6
VNM,20181213,76.04,77.18,76.04,76.61,643110,49268657.1
VNM,20181214,76.61,76.84,76.27,76.61,260170,19931623.7
VNM,20181217,76.61,76.61,75.99,75.99,1043020,79259089.8
VNM,20181218,74.06,74.91,74.06,74.74,811850,60677668.99999999
VNM,20181219,74.4,74.63,73.21,73.26,484090,35464433.400000006
VNM,20181220,73.21,73.21,71.62,71.62,539710,38654030.2
VNM,20181221,70.71,70.94,69.29,69.52,1901570,132197146.39999999
VNM,20181224,69.8,71.79,69.8,71.28,459230,32733914.400000002
VNM,20181225,70.48,70.77,69.8,70.71,349610,24720923.099999998
VNM,20181226,70.71,70.71,69.52,70.37,670520,47184492.400000006
VNM,20181227,70.94,72.03,70.48,70.48,772610,54453552.800000004
VNM,20181228,70.94,71.63,68.65,68.65,1013580,69582267.0
VNM,20190102,69.51,70.94,69.22,70.94,403570,28629255.8
VNM,20190103,70.94,70.94,69.57,70.31,449730,31620516.3
VNM,20190104,70.08,71.51,69.22,71.51,498470,35645589.7
VNM,20190107,73.06,74.95,71.8,74.95,897430,67262378.5
VNM,20190108,75.18,75.18,73.63,74.37,448350,33343789.500000004
VNM,20190109,74.37,75.81,73.8,75.46,636050,47996332.99999999
VNM,20190110,75.46,75.52,74.89,75.35,301700,22733095.0
VNM,20190111,75.35,76.66,75.35,76.66,954110,73142072.6
VNM,20190114,76.09,77.24,76.03,77.24,611420,47226080.8
VNM,20190115,77.24,77.35,76.66,77.18,598510,46193001.800000004
VNM,20190116,76.66,77.06,75.52,76.09,562220,42779319.800000004
VNM,20190117,76.09,76.32,75.29,75.63,514870,38939618.099999994
VNM,20190118,76.09,77.18,76.09,76.66,545600,41825696.0
VNM,20190121,76.72,76.72,75.69,76.55,279380,21386539.0
VNM,20190122,76.78,77.24,76.09,76.66,399040,30590406.4
VNM,20190123,77.18,77.24,76.55,76.95,1028650,79154617.5
VNM,20190124,77.24,77.52,76.83,77.52,1077600,83535552.0
VNM,20190125,77.81,77.98,77.58,77.75,813810,63273727.5
VNM,20190128,78.09,78.15,77.75,78.09,487650,38080588.5
VNM,20190129,78.38,78.38,77.52,78.09,371010,28972170.900000002
VNM,20190130,78.15,78.15,77.52,77.52,279280,21649785.599999998
VNM,20190131,78.09,78.09,76.38,77.24,812290,62741279.599999994
VNM,20190201,77.69,77.69,76.09,77.24,731430,56495653.199999996
VNM,20190211,77.24,78.89,77.18,78.38,1357210,106378119.8
VNM,20190212,78.95,79.07,78.38,78.95,957440,75589888.0
VNM,20190213,78.95,79.18,77.92,79.12,764480,60485657.6
VNM,20190214,79.12,80.27,78.95,79.75,1341090,106951927.5
VNM,20190215,80.1,80.27,79.81,80.21,910160,73003933.6
VNM,20190218,80.32,81.53,80.27,81.24,1082650,87954486.0
VNM,20190219,81.81,81.98,81.47,81.58,1974200,161055236.0
VNM,20190220,81.81,82.1,81.7,81.81,983460,80456862.60000001
VNM,20190221,82.1,85.3,81.81,84.96,1859260,157962729.6
VNM,20190222,85.24,85.53,84.84,85.19,814320,69371920.8
VNM,20190225,85.24,87.3,85.07,86.73,1211040,105033499.2
VNM,20190226,85.82,86.96,82.96,83.58,806810,67433179.8
VNM,20190227,83.7,85.82,83.7,84.5,484610,40949545.0
VNM,20190228,84.96,84.96,80.72,80.72,976450,78819044.0
VNM,20190301,82.33,82.33,80.9,80.9,868720,70279448.0
VNM,20190304,80.95,82.33,80.95,81.76,876760,71683897.60000001
VNM,20190305,81.53,81.7,81.01,81.24,532510,43261112.4
VNM,20190306,81.24,81.7,79.24,80.67,711250,57376537.5
VNM,20190307,80.84,81.24,79.81,79.92,708000,56583360.0
VNM,20190308,79.52,79.81,77.58,78.38,980860,76879806.8
VNM,20190311,78.09,79.47,78.09,78.72,423100,33306432.0
VNM,20190312,78.95,79.81,78.95,79.52,560360,44559827.199999996
VNM,20190313,79.81,80.15,79.07,79.12,616010,48738711.2
VNM,20190314,79.52,79.52,78.21,78.49,920860,72278301.39999999
VNM,20190315,78.49,78.95,78.09,78.38,1254050,98292439.0
VNM,20190318,78.95,79.29,78.67,78.95,910690,71898975.5
VNM,20190319,78.95,78.95,78.15,78.32,936230,73325533.6
VNM,20190320,78.09,79.24,77.35,79.24,1269860,100623706.39999999
VNM,20190321,79.52,80.04,77.81,77.81,885480,68899198.8
VNM,20190322,77.81,78.38,77.52,78.09,526570,41119851.300000004
VNM,20190325,77.06,78.09,77.01,78.09,582580,45493672.2
VNM,20190326,78.09,78.61,77.81,78.09,684470,53450262.300000004
VNM,20190327,78.21,78.49,77.98,78.09,682000,53257380.0
VNM,20190328,78.04,78.09,77.35,77.35,816770,63177159.49999999
VNM,20190329,77.35,78.09,77.12,77.12,1357400,104682688.0
VNM,20190401,77.52,79.29,77.24,79.29,796720,63171928.800000004
VNM,20190402,80.04,80.04,78.55,79.52,1233340,98075196.8
VNM,20190403,79.52,79.52,78.72,79.24,683970,54197782.8
VNM,20190404,78.95,79.98,78.95,78.95,469730,37085183.5
VNM,20190405,78.95,78.95,77.98,77.98,1017700,79360246.0
VNM,20190408,78.61,78.78,78.09,78.49,546190,42870453.099999994
VNM,20190409,78.89,78.89,77.24,77.46,1148040,88927178.39999999
VNM,20190410,77.24,78.09,77.24,77.41,873110,67587445.1
VNM,20190411,77.41,77.92,77.41,77.58,383850,29779083.0
VNM,20190412,77.58,77.86,77.18,77.64,684520,53146132.8
VNM,20190416,77.24,78.04,77.24,77.81,514140,40005233.4
VNM,20190417,78.04,78.32,77.18,77.24,864260,66755442.4
VNM,20190418,77.24,77.52,77.18,77.35,601240,46505914.0
VNM,20190419,77.52,77.58,75.81,76.09,599290,45599976.1
VNM,20190422,74.95,75.52,73.92,74.14,1417290,105077880.6
VNM,20190423,73.29,74.09,72.49,72.66,974950,70839867.0
VNM,20190424,73.12,74.09,72.89,74.09,482490,35747684.1
VNM,20190425,74.14,74.2,73.4,74.09,414330,30697709.700000003
VNM,20190426,74.26,74.55,73.97,74.26,565240,41974722.400000006
VNM,20190502,74.37,75.0,74.2,74.37,736990,54809946.300000004
VNM,20190503,74.95,74.95,74.32,74.95,486390,36454930.5
VNM,20190506,74.55,74.55,73.23,73.86,368910,27247692.6
VNM,20190507,74.32,74.37,73.92,74.09,723470,53601892.300000004
VNM,20190508,73.29,73.86,73.23,73.23,628830,46049220.900000006
VNM,20190509,73.52,73.86,73.23,73.34,287680,21098451.2
VNM,20190510,73.52,74.43,73.52,74.43,366690,27292736.700000003
VNM,20190513,74.26,76.61,74.26,76.61,974030,74620438.3
VNM,20190514,75.63,78.04,75.63,77.52,1097910,85109983.2
VNM,20190515,77.52,78.04,76.89,77.58,355850,27606843.0
VNM,20190516,77.41,78.04,77.24,78.04,702130,54794225.2
VNM,20190517,78.09,78.09,77.52,77.58,435380,33776780.4
VNM,20190520,77.24,78.72,77.06,78.67,450900,35472303.0
VNM,20190521,78.38,78.38,76.38,76.38,762310,58225237.8
VNM,20190522,75.58,77.24,75.46,75.58,619370,46811984.6
VNM,20190523,75.06,76.09,75.06,75.58,429290,32445738.2
VNM,20190524,74.95,76.38,74.6,74.66,765150,57126099.0
VNM,20190527,74.95,76.66,74.32,76.66,320060,24535799.599999998
VNM,20190528,76.66,76.95,75.35,75.52,608790,45975820.8
VNM,20190529,75.75,76.49,75.4,76.03,271730,20659631.9
VNM,20190530,75.98,76.09,75.23,75.23,542710,40828073.300000004
VNM,20190531,75.18,75.4,74.09,74.09,711390,52706885.1
VNM,20190603,74.09,74.43,72.72,73.23,717990,52578407.7
VNM,20190604,73.52,73.8,73.23,73.57,472650,34772860.5
VNM,20190605,74.44,74.79,73.52,73.81,358780,26481551.8
VNM,20190606,73.81,73.98,72.88,73.23,548650,40177639.5
VNM,20190607,73.11,73.75,73.11,73.28,362030,26529558.400000002
VNM,20190610,73.52,73.98,72.88,73.46,561260,41230159.599999994
VNM,20190611,73.52,73.52,72.59,72.65,565400,41076310.0
VNM,20190612,72.47,72.82,72.42,72.47,699880,50720303.6
VNM,20190613,72.47,72.47,71.08,71.32,1125310,80257109.19999999
VNM,20190614,71.2,71.9,71.14,71.6,665880,47677007.99999999
VNM,20190617,71.6,71.66,71.08,71.6,632730,45303468.0
VNM,20190618,71.2,71.6,71.2,71.2,1039070,73981784.0
VNM,20190619,71.43,71.6,71.2,71.43,929690,66407756.7
VNM,20190620,71.49,71.49,71.26,71.37,1010200,72097974.0
VNM,20190621,72.65,72.65,71.37,72.65,2613920,189901288.0
VNM,20190624,72.88,72.88,71.26,71.26,615090,43831313.400000006
VNM,20190625,71.26,71.9,71.26,71.43,704890,50350292.7
VNM,20190626,71.26,71.72,71.2,71.49,497730,35582717.699999996
VNM,20190627,71.49,71.66,71.14,71.26,802160,57161921.6
VNM,20190628,71.2,71.32,70.33,71.2,919970,65501864.0
VNM,20190701,71.2,72.42,71.2,72.36,991440,71740598.4
VNM,20190702,72.36,72.99,72.13,72.42,716810,51911380.2
VNM,20190703,72.47,73.11,72.24,72.94,657870,47985037.8
VNM,20190704,73.05,73.28,72.99,73.05,613870,44843203.5
VNM,20190705,73.05,73.28,72.76,73.05,520290,38007184.5
VNM,20190708,72.76,72.76,71.78,71.9,969080,69676852.0
VNM,20190709,71.9,72.36,71.55,72.36,951440,68846198.4
VNM,20190710,72.36,72.65,72.24,72.36,420940,30459218.4
VNM,20190711,72.65,72.65,72.36,72.47,277200,20088684.0
VNM,20190712,72.47,72.53,71.78,71.78,370730,26610999.400000002
VNM,20190715,72.47,71.78,71.32,71.32,703320,50160782.4
VNM,20190716,71.66,71.9,71.49,71.78,512540,36790121.2
VNM,20190717,71.78,72.88,71.72,72.59,965170,70061690.3
VNM,20190718,72.36,72.59,72.07,72.13,707720,51047843.599999994
VNM,20190719,72.36,73.57,72.13,73.46,1381230,101465155.8
VNM,20190722,73.23,73.23,72.65,72.65,721980,52451847.00000001
VNM,20190723,72.65,72.7,72.24,72.59,764550,55498684.5
VNM,20190724,72.94,73.46,72.47,72.7,593800,43169260.0
VNM,20190725,72.36,72.65,72.36,72.42,686030,49682292.6
VNM,20190726,72.53,72.88,72.07,72.07,526110,37916747.699999996
VNM,20190729,71.84,72.01,71.2,71.49,1095840,78341601.6
VNM,20190730,72.36,72.7,71.49,71.49,921500,65878034.99999999
VNM,20190731,71.49,71.78,71.14,71.32,816150,58207817.99999999
VNM,20190801,71.49,72.07,71.32,71.9,502790,36150601.0
VNM,20190802,71.49,71.9,71.37,71.78,471510,33844987.8
VNM,20190805,71.49,72.01,70.62,70.62,882750,62339805.00000001
VNM,20190806,70.04,70.04,69.0,69.58,938500,65300830.0
VNM,20190807,70.04,70.5,69.58,70.04,731780,51253871.2
VNM,20190808,70.04,70.39,69.58,69.98,570640,39933387.2
VNM,20190809,69.98,70.45,69.93,70.04,726150,50859546.00000001
VNM,20190812,70.04,70.04,69.69,69.81,442330,30879057.3
VNM,20190813,69.46,69.58,68.31,68.31,1178780,80522461.8
VNM,20190814,69.0,69.41,68.71,68.71,677360,46541405.599999994
VNM,20190815,67.9,70.62,67.9,70.62,673120,47535734.400000006
VNM,20190816,70.04,72.76,69.75,71.84,1074270,77175556.8
VNM,20190819,72.07,72.47,72.01,72.3,758210,54818583.0
VNM,20190820,72.3,72.3,71.84,72.01,787020,56673310.2
VNM,20190821,71.78,71.95,71.49,71.72,580860,41659279.2
VNM,20190822,71.72,71.95,71.66,71.78,525610,37728285.8
VNM,20190823,71.84,71.9,71.2,71.2,621830,44274296.0
VNM,20190826,70.62,70.74,69.58,69.75,839870,58580932.5
VNM,20190827,70.33,70.5,68.89,68.89,943130,64972225.7
VNM,20190828,69.46,69.52,69.0,69.12,521700,36059904.0
VNM,20190829,69.46,71.2,69.35,71.2,561530,39980936.0
VNM,20190830,69.46,71.9,71.03,71.2,797090,56752808.0
VNM,20190903,71.2,71.95,71.2,71.78,744840,53464615.2
VNM,20190904,71.2,71.78,70.97,71.66,405800,29079628.0
VNM,20190905,71.9,71.9,70.62,70.62,587180,41466651.6
VNM,20190906,70.62,71.26,70.62,71.08,315980,22459858.4
VNM,20190909,71.2,72.07,70.91,72.07,498850,35952119.5
VNM,20190910,71.95,71.95,71.37,71.6,647890,46388924.0
VNM,20190911,71.66,71.78,70.68,70.68,401410,28371658.800000004
VNM,20190912,70.91,71.37,70.27,70.62,600870,42433439.400000006
VNM,20190913,70.74,70.91,70.33,70.68,503530,35589500.400000006
VNM,20190916,71.5,71.5,70.68,71.5,604710,43236765.0
VNM,20190917,71.5,72.39,71.03,72.09,482570,34788471.300000004
VNM,20190918,71.8,72.92,71.62,72.8,972940,70830032.0
VNM,20190919,72.68,72.92,72.09,72.74,725700,52787418.0
VNM,20190920,72.8,72.8,71.86,71.86,1623350,116653931.0
VNM,20190923,72.39,73.62,72.21,73.27,1560140,114311457.8
VNM,20190924,73.27,75.09,73.15,74.68,1340450,100104806.00000001
VNM,20190925,74.33,74.68,73.86,74.39,617630,45945495.7
VNM,20190926,74.8,76.56,74.45,76.5,1613560,123437340.0
VNM,20190927,76.5,77.15,76.15,76.56,1183530,90611056.8
VNM,20190930,76.56,76.92,76.15,76.33,885490,67589451.7
VNM,20191001,76.21,76.33,75.15,75.33,1207380,90951935.39999999
VNM,20191002,75.03,75.21,74.27,74.74,2070220,154728242.79999998
VNM,20191003,74.15,75.92,73.86,75.92,825310,62657535.2
VNM,20191004,75.98,77.04,75.62,75.68,641540,48551747.2
VNM,20191007,75.56,76.5,75.45,75.98,833680,63343006.400000006
VNM,20191008,75.68,76.09,75.68,75.92,537440,40802444.800000004
VNM,20191009,75.8,75.8,74.62,74.74,663150,49563831.0
VNM,20191010,74.56,75.62,74.56,74.74,442150,33046290.999999996
VNM,20191011,74.74,75.33,74.68,75.33,631310,47556582.3
